35,10,68,25,39,11,21,2,0
12,68,4,41,9,4,7,26,0
18,55,53,68,48,62,38,26,0
45,27,20,52,33,34,50,26,0
24,50,25,35,40,10,7,30,0
10,35,12,47,50,24,46,34,0
52,30,68,50,25,7,8,39,0
54,60,51,22,24,5,40,44,0
51,63,35,65,10,12,26,51,0
13,13,38,20,6,61,6,55,0
26,61,34,21,11,27,8,69,0
52,12,52,38,55,34,64,8,0
32,26,18,23,52,20,46,9,0
54,39,52,60,22,41,38,22,0
69,60,19,6,7,11,66,27,0
36,61,58,11,6,24,39,30,0
39,63,38,58,24,37,4,33,0
41,19,68,51,51,6,6,37,0
10,41,36,64,40,62,58,38,0
69,37,52,23,41,22,24,39,0
18,31,52,46,54,22,50,45,0
2,62,8,46,19,10,23,51,0
45,53,59,53,31,55,2,6,0
25,69,25,32,58,7,47,61,0
60,37,30,67,69,19,12,66,0
3,68,3,11,10,25,16,66,0
68,22,4,41,58,3,37,66,0
18,44,58,58,25,24,13,17,0
46,51,31,16,44,48,66,20,0
16,40,40,64,58,31,64,25,0
8,52,51,60,60,45,11,3,0
39,39,65,55,11,26,51,31,0
32,12,19,48,20,30,12,32,0
32,7,51,51,64,9,59,35,0
3,3,20,59,59,60,59,36,0
50,69,34,65,59,10,52,39,0
61,17,13,18,7,16,52,4,0
45,27,53,25,39,51,45,52,0
62,10,64,24,55,32,7,58,0
18,66,50,18,19,17,36,64,0
5,53,4,62,30,16,37,67,0
18,60,47,62,31,5,55,6,0
35,11,12,44,59,24,58,10,0
39,33,5,59,21,37,3,12,0
27,40,5,69,21,66,16,17,0
67,30,63,39,48,3,17,17,0
12,17,35,62,11,36,35,19,0
23,54,3,16,21,47,25,25,0
7,64,5,54,58,13,16,34,0
40,55,49,59,69,32,25,35,0
10,40,2,61,38,58,25,36,0
36,3,25,31,69,66,9,37,0
7,11,6,30,31,5,37,37,0
6,67,34,33,8,26,49,37,0
38,35,41,7,49,25,51,38,0
68,8,25,41,60,65,44,47,0
39,62,2,34,27,40,24,66,0
41,24,4,7,55,63,4,9,0
27,20,40,18,40,16,4,11,0
21,49,39,7,9,8,25,19,0
18,33,20,69,2,32,61,24,0
36,36,64,67,36,46,3,32,0
55,36,23,41,5,27,23,33,0
37,60,67,69,21,6,46,4,0
32,69,4,55,34,54,30,46,0
36,49,10,20,52,55,34,54,0
6,62,2,66,36,13,53,55,0
31,7,50,69,62,31,45,6,0
59,35,46,3,11,69,41,7,0
27,16,50,26,19,55,49,7,0
26,62,17,22,38,30,63,16,0
50,47,41,30,50,5,36,23,0
24,52,38,49,45,20,52,24,0
13,65,67,35,10,8,3,25,0
51,26,68,3,8,64,40,27,0
23,17,62,7,12,7,40,3,0
49,18,37,34,36,7,30,37,0
35,25,18,13,5,22,58,46,0
54,2,9,18,25,46,32,47,0
36,63,48,22,38,9,21,52,0
46,60,4,69,20,33,63,60,0
27,10,48,33,17,60,24,62,0
22,19,54,34,12,40,22,16,0
22,22,24,52,10,60,61,17,0
32,39,12,10,46,26,10,49,0
46,8,45,30,53,17,67,13,0
68,67,24,26,50,30,2,2,0
6,22,59,61,32,9,4,22,0
24,4,16,18,34,64,5,26,0
59,9,2,5,19,41,60,26,0
49,51,52,62,39,65,30,27,0
45,38,60,20,69,7,47,30,0
60,62,61,61,23,19,20,3,0
36,34,47,60,16,22,17,37,0
13,2,12,52,12,3,66,4,0
45,49,45,55,45,37,45,65,0
7,2,64,11,44,47,24,66,0
61,44,44,44,12,67,44,67,0
33,54,32,62,30,63,39,68,0
38,58,3,53,67,4,47,12,0
6,48,50,21,69,52,38,16,0
26,8,32,17,62,64,9,27,0
2,10,27,49,26,50,17,27,0
20,32,62,53,40,30,2,3,0
58,7,54,33,5,36,7,36,0
11,49,12,67,66,9,17,37,0
50,12,45,38,68,31,50,48,0
60,67,51,23,33,63,39,5,0
26,16,35,54,53,26,62,60,0
37,26,9,13,46,58,12,6,0
64,44,50,31,2,11,21,63,0
30,21,23,33,39,13,26,67,0
8,4,27,58,36,32,62,67,0
39,6,36,59,17,25,45,17,0
40,11,13,37,37,39,45,17,0
9,64,52,58,69,50,4,21,0
49,38,33,34,35,18,10,21,0
50,53,54,52,21,2,33,2,0
10,6,35,20,54,47,41,31,0
66,53,45,37,60,44,25,3,0
69,35,6,17,5,32,41,35,0
67,63,50,53,34,52,67,4,0
18,64,10,44,33,11,62,52,0
27,35,2,17,48,50,64,6,0
45,63,32,6,20,2,20,69,0
30,55,61,3,46,59,31,7,0
5,36,41,54,55,58,55,11,0
60,53,41,3,61,5,7,20,0
54,34,45,22,2,40,31,20,0
6,24,48,34,48,52,3,23,0
10,58,41,55,20,20,47,32,0
51,3,55,31,10,26,67,34,0
9,39,54,6,46,24,38,35,0
4,68,13,55,24,4,5,37,0
39,20,67,50,62,49,7,51,0
53,20,34,35,47,50,50,59,0
61,24,51,22,67,6,46,61,0
41,12,13,41,51,55,31,69,0
2,34,62,68,13,22,60,8,0
8,58,6,35,68,52,69,10,0
12,19,62,21,62,48,69,25,0
65,13,46,49,34,6,63,26,0
33,21,69,47,25,21,13,32,0
16,19,12,66,46,44,44,46,0
34,53,20,36,50,41,3,53,0
4,58,31,24,13,41,11,53,0
45,20,22,50,25,64,65,53,0
24,50,69,68,30,18,45,55,0
6,66,64,41,61,6,69,5,0
4,59,23,20,41,40,52,62,0
35,25,25,59,64,54,66,66,0
58,52,3,53,41,9,67,67,0
59,22,19,17,61,33,31,69,0
62,13,8,6,40,58,13,19,0
67,49,6,31,50,17,16,2,0
16,3,48,13,52,44,52,30,0
40,6,58,55,38,13,63,32,0
24,9,25,8,12,18,19,35,0
32,33,58,17,20,30,11,37,0
26,20,2,58,59,55,67,44,0
33,18,5,32,13,5,21,45,0
12,23,54,36,24,35,10,47,0
6,13,8,4,38,33,44,50,0
12,21,32,25,30,4,36,59,0
23,6,13,49,11,10,24,63,0
10,66,27,37,5,2,68,66,0
17,34,23,2,20,44,49,67,0
55,36,45,13,53,41,47,9,0
26,51,32,19,31,59,61,11,0
16,2,17,23,13,3,54,19,0
66,37,27,21,49,68,62,20,0
33,68,31,12,22,19,50,25,0
27,59,51,61,35,10,45,33,0
48,44,65,49,38,69,21,37,0
12,64,38,21,53,18,33,37,0
21,10,19,30,32,5,67,37,0
6,46,61,37,30,69,34,41,0
12,25,7,26,25,3,53,41,0
10,30,8,51,44,8,20,4,0
62,11,16,26,58,47,31,52,0
62,12,69,54,12,48,50,60,0
36,18,40,66,31,10,20,66,0
21,55,19,34,26,48,54,67,0
38,33,44,22,68,21,19,39,0
17,62,55,18,8,19,25,39,0
58,25,16,13,38,54,22,44,0
2,38,22,58,58,9,24,48,0
65,4,3,26,62,36,10,49,0
66,49,52,6,11,50,11,6,0
60,5,41,9,13,59,65,61,0
7,62,49,45,58,8,19,69,0
48,31,5,61,40,26,45,7,0
12,46,67,49,39,33,6,13,0
66,31,17,48,19,62,41,25,0
30,30,55,41,61,11,63,25,0
68,22,47,46,49,32,3,31,0
20,24,38,21,30,45,4,32,0
69,47,5,34,16,27,66,38,0
12,13,60,54,65,69,49,59,0
4,19,37,38,13,37,3,62,0
10,2,20,61,3,6,69,63,0
52,32,58,53,65,52,10,66,0
60,24,61,44,64,13,63,66,0
4,55,37,65,5,12,25,67,0
53,61,38,64,53,63,58,6,0
54,26,69,38,60,2,7,11,0
52,49,5,45,45,13,9,11,0
61,33,18,64,37,16,48,17,0
12,25,35,19,8,46,50,17,0
45,5,48,45,33,49,3,27,0
44,49,22,11,25,21,64,38,0
54,66,47,50,7,53,37,39,0
32,7,69,55,49,2,24,47,0
58,69,27,45,65,20,20,50,0
10,48,47,62,6,40,52,59,0
50,47,62,33,65,11,39,6,0
6,38,52,61,16,35,64,7,0
49,27,8,65,30,7,55,12,0
67,24,64,47,41,54,2,25,0
11,69,20,44,2,66,38,25,0
54,23,60,60,4,27,47,25,0
11,51,46,30,61,5,33,26,0
61,31,63,69,35,37,45,27,0
67,27,49,35,6,22,55,27,0
60,61,34,39,64,68,9,50,0
26,3,68,13,35,49,35,51,0
2,69,16,11,4,51,44,60,0
18,20,49,18,52,11,52,62,0
40,19,60,16,40,5,7,63,0
66,55,26,5,8,40,55,65,0
46,21,51,60,17,35,3,67,0
54,45,11,25,25,23,55,67,0
55,32,68,47,39,62,44,7,0
27,59,62,50,37,9,45,12,0
67,18,22,19,65,13,8,13,0
27,3,19,48,46,41,51,18,0
46,24,52,65,34,7,22,20,0
26,16,11,44,52,19,8,2,0
69,34,47,7,30,16,46,21,0
7,31,54,50,67,17,48,2,0
16,31,61,17,51,54,51,37,0
58,10,5,61,30,13,20,4,0
12,38,5,59,41,53,68,47,0
34,26,66,17,38,4,63,53,0
66,58,55,10,16,63,51,55,0
66,48,12,33,51,2,66,58,0
18,37,26,23,33,24,30,59,0
9,67,2,19,68,54,5,69,0
4,3,67,9,31,23,11,11,0
18,45,24,55,66,67,48,13,0
34,20,59,23,47,16,55,16,0
55,19,46,31,31,38,66,17,0
63,12,13,50,11,30,65,26,0
16,10,7,20,7,32,20,27,0
54,12,47,48,30,26,10,38,0
53,64,30,2,20,20,27,38,0
66,36,40,44,37,10,49,41,0
58,53,38,47,16,51,47,45,0
23,48,51,48,58,44,9,52,0
24,31,27,58,19,13,25,53,0
37,25,23,53,60,41,61,5,0
34,5,21,20,38,46,9,61,0
17,25,33,62,20,18,17,61,0
64,69,18,16,52,22,23,21,0
7,8,65,46,46,38,10,2,0
65,38,26,52,5,68,17,23,0
55,8,21,47,48,26,47,23,0
16,30,20,67,49,47,25,25,0
33,34,61,44,27,3,9,27,0
33,49,6,11,22,11,24,27,0
26,34,37,34,33,63,63,31,0
37,40,52,46,30,35,4,34,0
54,2,35,39,19,69,37,39,0
20,33,61,22,40,45,59,45,0
20,66,33,62,8,45,61,59,0
22,16,7,8,50,45,16,60,0
12,2,35,58,55,59,39,67,0
52,60,60,47,19,12,68,8,0
62,41,41,9,24,44,36,21,0
34,4,5,16,66,2,7,32,0
33,67,9,39,35,10,61,32,0
61,53,69,49,54,37,26,44,0
4,64,25,21,34,7,47,44,0
63,18,65,59,33,44,10,47,0
58,66,18,36,68,69,17,47,0
67,46,67,13,61,18,63,47,0
38,32,52,10,34,47,23,49,0
53,45,38,5,58,3,10,51,0
11,65,10,45,44,63,30,5,0
41,63,2,32,46,21,30,59,0
7,45,18,11,67,62,49,59,0
23,67,19,68,38,25,68,59,0
27,48,26,32,47,58,38,66,0
26,25,47,16,27,35,3,16,0
54,21,4,34,48,67,33,21,0
54,53,10,17,38,33,18,22,0
69,48,47,21,40,27,22,2,0
30,35,53,23,49,33,63,2,0
36,48,6,54,5,38,68,32,0
66,36,38,59,62,63,6,34,0
66,38,10,46,11,17,55,3,0
23,45,22,23,60,60,55,37,0
10,18,19,40,9,60,50,39,0
36,24,8,12,27,35,60,58,0
63,19,37,4,35,53,32,6,0
2,32,10,66,63,18,68,65,0
68,21,44,31,20,13,49,67,0
34,12,45,65,7,40,10,68,0
13,60,21,2,13,13,62,8,0
22,21,11,51,54,40,34,12,0
54,25,34,5,2,21,19,13,0
45,11,58,61,59,8,12,22,0
9,68,3,67,23,2,20,23,0
50,21,6,20,32,61,61,33,0
55,17,46,52,25,59,40,37,0
26,26,66,66,18,50,46,38,0
17,21,9,25,10,68,23,40,0
38,64,22,5,23,26,27,46,0
67,10,2,46,13,40,16,5,0
34,12,30,64,51,17,10,53,0
63,49,4,60,7,64,2,6,0
3,21,21,13,64,18,9,6,0
46,55,27,2,11,17,59,61,0
38,44,46,4,53,61,26,12,0
64,52,19,26,25,27,63,18,0
46,3,44,50,27,67,17,24,0
51,48,33,38,25,65,2,27,0
67,60,61,3,6,8,60,31,0
18,12,23,16,16,6,34,44,0
46,7,35,69,58,9,6,5,0
61,22,25,2,6,37,63,54,0
2,36,19,18,16,44,47,55,0
48,66,67,8,35,9,69,5,0
2,66,31,24,36,59,19,60,0
39,12,36,20,19,46,51,65,0
16,37,62,47,52,52,63,66,0
55,36,24,27,30,11,47,7,0
60,62,67,45,22,13,11,10,0
24,41,19,35,33,13,39,20,0
20,58,9,67,38,48,23,22,0
25,35,25,49,18,7,8,23,0
10,38,16,39,26,52,49,40,0
59,45,32,21,6,50,46,4,0
61,3,51,62,50,13,25,47,0
6,7,63,38,44,64,49,48,0
10,16,51,37,31,20,52,51,0
8,3,59,34,64,45,20,65,0
34,68,19,21,50,24,55,66,0
50,13,10,69,46,38,54,6,0
24,50,4,45,13,41,54,6,0
58,41,69,67,7,26,53,68,0
55,21,45,33,9,12,17,69,0
22,36,24,47,34,38,47,69,0
66,6,32,13,53,31,54,19,0
62,34,53,26,22,26,36,36,0
51,30,26,27,19,61,21,39,0
44,21,23,49,30,37,62,39,0
49,69,52,4,31,9,30,40,0
27,41,6,21,35,20,52,46,0
4,26,18,2,18,23,59,47,0
11,17,63,7,68,25,68,52,0
7,25,11,68,62,48,17,58,0
44,40,55,26,53,30,36,6,0
9,5,17,53,46,53,41,67,0
53,45,17,27,63,64,53,7,0
64,54,27,64,17,40,45,20,0
60,41,46,13,64,61,59,21,0
31,69,20,64,49,24,51,25,0
53,8,20,11,3,49,51,25,0
12,61,46,17,49,30,2,31,0
53,9,13,12,44,24,32,33,0
12,51,32,23,34,20,4,34,0
52,39,13,60,18,40,39,3,0
23,67,49,52,5,63,18,4,0
66,27,25,66,32,59,62,50,0
50,67,44,2,61,38,24,53,0
23,63,61,27,13,33,45,58,0
69,34,62,55,66,41,31,69,0
18,16,2,62,9,54,41,8,0
20,26,13,38,51,5,25,12,0
2,44,11,20,39,60,52,12,0
46,48,36,31,10,40,20,19,0
23,23,40,33,52,41,30,19,0
45,35,31,20,36,64,5,24,0
16,44,52,53,30,24,20,26,0
17,9,51,39,34,19,65,34,0
50,60,31,60,59,31,50,37,0
46,45,10,50,63,61,26,46,0
67,33,49,13,49,49,41,47,0
41,38,47,65,46,48,66,5,0
8,8,18,32,36,35,35,62,0
30,8,10,3,60,11,44,65,0
24,13,51,11,47,49,2,7,0
32,58,26,60,51,9,67,8,0
31,49,59,47,46,20,60,11,0
63,22,8,22,33,26,44,17,0
37,41,30,38,22,62,49,19,0
47,12,58,67,41,61,68,36,0
19,61,11,49,67,52,69,45,0
36,47,38,68,32,68,24,48,0
60,44,44,25,33,32,18,52,0
58,12,11,66,36,54,36,53,0
11,55,48,62,24,46,61,54,0
17,44,10,4,22,24,26,66,0
6,12,6,69,12,2,13,67,0
54,60,55,47,34,32,23,68,0
64,65,33,61,41,4,27,69,0
62,41,55,54,32,35,39,69,0
30,63,67,10,3,26,34,9,0
11,68,61,10,3,66,32,13,0
59,52,4,24,46,67,24,16,0
18,2,13,8,50,52,26,16,0
58,44,32,59,44,33,55,18,0
17,45,63,2,60,3,37,21,0
27,5,31,61,19,66,41,2,0
37,69,16,16,54,9,63,25,0
62,27,66,24,16,31,18,30,0
69,11,22,69,19,44,47,35,0
22,58,46,17,11,61,46,3,0
69,52,32,32,62,64,20,44,0
2,11,10,62,52,64,2,68,0
26,7,6,41,12,13,22,7,0
58,10,50,3,5,60,13,16,0
41,27,46,4,5,37,50,18,0
23,48,31,20,63,62,66,18,0
10,58,50,31,54,67,17,22,0
9,44,37,61,20,19,21,35,0
3,47,8,52,11,58,30,35,0
16,64,69,40,44,63,16,39,0
7,9,44,53,53,27,51,54,0
19,45,64,59,5,21,4,55,0
5,45,20,61,36,52,7,55,0
36,10,47,62,32,35,12,65,0
16,46,26,64,58,68,62,65,0
32,12,17,26,23,47,31,8,0
68,62,51,26,11,60,52,8,0
18,16,35,20,23,36,47,9,0
7,46,69,53,7,68,68,16,0
49,46,62,26,37,18,61,19,0
54,22,13,40,37,4,48,20,0
4,16,22,60,54,27,59,21,0
20,39,11,51,16,67,49,23,0
18,60,22,27,27,7,36,27,0
62,60,62,19,10,25,35,31,0
59,24,33,36,11,27,25,33,0
65,37,5,25,34,39,32,39,0
4,32,22,53,51,37,23,45,0
45,63,4,31,47,67,54,60,0
50,55,24,21,60,10,41,65,0
6,17,49,19,11,47,7,67,0
10,55,20,12,22,49,12,69,0
16,26,9,25,27,48,46,8,0
66,62,58,62,48,8,67,9,0
52,24,54,27,51,41,67,13,0
7,3,2,48,69,67,38,17,0
12,7,58,13,37,45,62,17,0
7,47,37,65,22,25,51,20,0
32,63,41,34,23,6,50,22,0
11,38,58,61,36,16,69,26,0
6,6,27,49,64,41,63,30,0
2,55,25,22,7,50,2,33,0
49,44,44,65,2,33,49,33,0
46,26,10,52,36,65,26,3,0
52,36,44,24,3,63,60,46,0
13,64,2,11,33,8,11,58,0
17,51,22,12,59,22,21,58,0
37,19,48,17,25,25,10,6,0
10,47,22,52,51,53,47,67,0
55,64,53,52,35,24,6,69,0
69,33,61,16,11,61,46,12,0
5,32,33,31,27,21,12,23,0
51,55,68,53,26,39,51,30,0
23,3,23,36,55,9,10,31,0
3,6,30,55,50,41,59,45,0
65,11,65,33,31,47,37,50,0
68,64,26,5,59,39,22,52,0
66,59,66,66,24,45,69,53,0
54,13,58,10,8,66,44,54,0
11,50,30,25,64,9,52,5,0
61,69,50,2,4,39,59,58,0
55,30,69,41,36,53,65,61,0
16,31,44,40,52,7,45,6,0
10,52,19,58,11,16,26,68,0
19,58,52,46,47,58,5,19,0
39,21,51,65,24,32,11,19,0
59,67,51,7,16,32,52,26,0
47,55,33,30,68,62,35,3,0
5,60,35,37,32,69,13,36,0
64,65,20,40,8,2,16,38,0
20,16,59,33,59,41,9,40,0
39,65,62,55,62,8,35,44,0
23,22,22,31,37,52,5,47,0
60,23,45,4,63,11,33,54,0
31,67,67,64,41,17,37,55,0
25,46,47,30,11,39,46,5,0
38,53,45,49,44,49,59,59,0
45,3,63,40,48,21,8,6,0
10,67,58,27,44,41,13,69,0
64,19,6,49,59,26,59,7,0
69,3,20,34,46,11,8,23,0
30,12,67,40,8,9,31,27,0
7,46,2,21,17,25,63,27,0
6,55,17,7,54,21,11,35,0
25,67,68,20,17,10,68,36,0
49,35,7,34,55,66,30,46,0
54,34,48,36,61,17,2,51,0
16,34,65,38,2,24,50,51,0
44,25,49,55,36,38,60,54,0
20,38,8,62,58,35,27,59,0
30,40,22,25,22,32,31,6,0
33,69,32,30,31,67,53,6,0
64,35,61,49,68,38,10,7,0
67,47,37,25,30,13,67,7,0
63,11,36,59,47,38,47,11,0
68,60,66,40,46,3,40,30,0
37,16,30,23,50,65,47,31,0
24,46,48,67,53,58,44,3,0
2,37,58,5,10,6,65,36,0
31,7,54,41,54,49,30,39,0
35,11,34,32,51,2,69,39,0
45,8,40,52,10,16,4,44,0
53,18,21,6,11,27,49,52,0
11,67,18,47,49,21,51,58,0
10,63,8,59,18,35,35,61,0
52,34,31,45,40,4,39,63,0
61,7,67,16,55,12,31,69,0
38,64,59,33,67,46,52,69,0
5,4,9,47,2,11,8,7,0
30,32,36,4,52,50,32,12,0
38,67,49,33,36,41,23,19,0
47,5,48,65,27,44,53,19,0
6,58,19,19,27,26,53,20,0
16,18,50,21,59,3,17,25,0
66,69,31,17,24,58,45,25,0
35,7,4,34,27,30,51,37,0
6,37,63,32,46,41,33,38,0
44,27,65,24,44,23,53,48,0
61,27,11,59,49,63,11,55,0
61,25,18,53,11,20,25,55,0
37,24,12,22,25,58,55,5,0
52,45,46,55,10,54,69,61,0
47,55,59,22,48,50,37,69,0
26,4,48,30,64,37,24,7,0
10,27,17,46,58,61,5,8,0
66,64,54,11,59,45,22,20,0
32,13,18,53,10,34,32,27,0
32,45,45,51,61,60,25,32,0
62,62,31,45,6,45,12,34,0
10,36,10,60,8,4,41,36,0
13,46,13,39,22,69,64,36,0
10,3,52,26,34,63,68,36,0
21,8,67,16,34,41,65,3,0
8,41,68,54,35,40,9,48,0
6,30,20,46,2,54,21,55,0
44,69,31,26,8,27,63,59,0
39,37,23,33,69,45,38,7,0
25,58,27,58,60,37,68,7,0
8,60,30,53,5,61,3,9,0
32,48,30,38,62,35,16,17,0
60,31,65,3,24,45,32,22,0
19,24,4,18,19,54,41,23,0
2,35,46,44,34,44,35,2,0
66,5,12,64,2,54,26,27,0
26,9,34,41,58,24,2,34,0
67,62,38,32,44,13,24,36,0
6,7,36,46,37,23,12,39,0
55,31,7,19,46,36,62,59,0
37,7,5,55,67,67,45,62,0
63,61,41,17,9,58,49,62,0
69,11,47,30,47,41,31,6,0
34,16,51,17,3,52,60,64,0
39,67,25,12,54,21,13,65,0
23,7,34,60,32,17,13,7,0
37,12,16,69,16,27,19,13,0
36,69,6,18,10,11,35,24,0
12,8,54,4,34,66,7,31,0
65,25,19,47,33,17,25,34,0
63,3,55,63,53,5,18,35,0
34,4,19,46,44,8,25,38,0
6,12,41,62,30,61,46,4,0
2,59,53,67,22,33,61,46,0
54,20,32,22,36,40,48,54,0
35,26,18,37,55,20,54,55,0
16,8,6,26,10,3,66,55,0
62,46,26,16,31,46,51,5,0
62,38,27,49,52,62,19,58,0
65,44,11,20,65,44,62,5,0
17,16,46,13,64,66,58,68,0
64,6,41,13,19,17,16,69,0
34,37,9,68,32,58,3,12,0
59,60,37,55,23,65,47,12,0
62,16,32,53,26,19,4,16,0
64,62,48,20,8,20,25,18,0
54,53,11,54,6,64,49,18,0
46,37,69,26,34,64,54,20,0
10,61,45,11,60,54,39,35,0
24,16,7,36,52,58,47,3,0
46,7,36,18,10,11,49,40,0
65,61,63,5,52,3,39,46,0
17,20,30,18,13,51,37,47,0
49,49,44,33,3,69,30,53,0
7,26,66,54,64,69,63,55,0
19,4,40,23,34,58,3,59,0
30,46,7,34,16,4,26,64,0
63,68,66,67,54,31,26,16,0
12,30,36,47,51,24,46,20,0
34,21,20,64,16,20,2,26,0
54,67,32,35,47,20,3,37,0
63,58,37,62,46,11,40,44,0
3,13,59,22,34,26,18,51,0
19,24,13,44,23,23,45,53,0
27,27,59,11,23,26,4,54,0
44,24,51,13,34,45,12,54,0
3,33,33,19,9,31,2,63,0
68,48,31,20,46,66,68,64,0
36,47,49,38,10,60,50,69,0
22,3,41,63,23,7,35,7,0
47,59,23,16,58,13,59,9,0
68,30,47,27,3,61,11,12,0
22,62,50,37,3,62,48,12,0
60,6,18,39,47,67,40,13,0
68,5,51,4,64,38,25,16,0
54,65,26,6,6,6,22,21,0
21,30,67,19,36,4,34,36,0
61,44,27,26,58,47,20,39,0
32,51,5,2,46,12,20,44,0
52,48,7,19,40,54,9,49,0
46,48,10,25,12,19,8,52,0
23,53,69,62,38,61,38,5,0
55,36,21,3,18,59,27,58,0
62,69,6,54,23,47,39,6,0
58,69,32,60,41,39,35,67,0
54,47,8,51,10,21,52,69,0
49,20,35,32,5,30,67,11,0
7,21,36,36,25,4,35,13,0
16,11,63,11,37,5,24,2,0
54,36,63,2,68,59,7,27,0
3,25,60,50,53,45,7,36,0
27,40,8,64,22,30,40,38,0
31,68,26,47,69,16,69,39,0
46,58,17,36,61,46,69,45,0
22,38,46,65,3,9,62,54,0
9,53,48,58,23,3,34,68,0
19,47,41,8,6,36,50,68,0
25,54,5,44,44,12,18,7,0
39,21,17,41,21,33,3,21,0
24,49,48,30,11,53,7,21,0
55,13,65,3,10,61,36,27,0
36,10,37,21,58,68,61,27,0
54,53,5,61,58,58,37,32,0
62,51,49,25,61,64,35,3,0
36,7,60,30,20,45,69,38,0
2,8,67,10,60,4,48,44,0
13,33,25,12,36,39,23,51,0
67,4,35,3,59,34,33,55,0
3,17,6,31,2,2,54,59,0
36,24,65,53,26,54,13,7,0
4,62,51,67,64,21,47,8,0
61,37,66,38,48,7,67,9,0
36,34,10,16,8,23,38,37,0
20,45,63,25,13,52,2,10,0
35,55,46,61,39,27,31,17,0
36,36,63,47,44,64,2,30,0
60,65,5,39,58,12,22,33,0
38,6,52,61,10,32,34,44,0
25,2,69,49,26,41,7,46,0
31,35,40,41,11,37,52,53,0
44,34,60,25,40,49,36,54,0
6,62,44,22,68,41,53,55,0
68,18,38,10,32,61,17,62,0
44,35,50,8,9,54,20,67,0
41,51,63,16,46,46,35,69,0
54,17,22,18,20,16,54,19,0
18,50,3,53,22,19,53,22,0
10,49,30,5,13,63,18,24,0
30,65,53,52,12,61,21,27,0
27,35,3,50,19,37,31,3,0
58,69,3,62,5,20,34,40,0
53,16,5,52,12,68,36,52,0
19,50,17,17,37,51,58,65,0
17,17,7,23,63,27,39,66,0
45,61,11,11,6,23,27,69,0
24,9,50,41,18,58,36,69,0
62,25,8,10,10,30,46,18,0
7,24,39,38,4,61,5,22,0
37,10,51,32,8,3,4,34,0
32,40,54,30,50,65,59,37,0
68,37,59,68,18,69,5,41,0
10,11,39,58,34,58,32,47,0
19,8,45,22,38,8,65,52,0
35,32,11,39,32,13,17,55,0
10,13,62,22,25,46,22,55,0
22,32,2,38,54,27,68,5,0
23,18,6,63,49,44,23,61,0
67,2,44,8,65,52,17,63,0
11,46,48,63,33,31,31,63,0
46,9,18,21,59,37,18,64,0
35,8,4,6,11,62,59,6,0
4,62,67,30,30,58,67,16,0
31,3,26,41,7,30,67,19,0
4,40,60,52,64,7,39,23,0
60,3,11,24,55,31,25,25,0
7,27,48,30,11,66,40,26,0
19,27,22,17,19,38,8,3,0
30,27,7,32,18,50,52,31,0
21,33,24,41,59,60,33,35,0
44,48,12,44,53,10,67,35,0
39,65,53,54,53,17,60,37,0
44,25,65,62,58,51,18,39,0
51,2,52,64,67,26,2,50,0
58,34,44,10,55,64,24,50,0
66,55,17,55,38,52,39,52,0
23,39,55,38,35,36,50,65,0
61,6,21,5,36,54,41,7,0
27,33,54,59,46,26,39,11,0
69,48,67,2,45,25,67,11,0
19,69,30,31,20,19,54,18,0
21,69,5,6,35,37,6,31,0
53,51,13,68,61,46,8,33,0
24,9,39,8,65,12,45,58,0
22,36,27,5,10,53,46,58,0
61,11,19,47,27,4,61,58,0
32,23,2,10,21,64,35,61,0
27,49,60,2,25,49,13,67,0
52,46,58,49,10,25,51,69,0
4,10,60,67,41,68,49,8,0
27,60,36,47,32,47,5,19,0
48,13,37,38,4,7,65,32,0
52,35,51,21,4,61,17,44,0
23,24,66,17,52,67,66,44,0
66,13,45,65,23,39,52,4,0
13,67,67,35,69,69,51,50,0
8,12,17,61,6,19,45,51,0
52,35,7,50,61,60,31,52,0
60,59,68,35,47,45,63,52,0
6,26,6,25,23,62,65,52,0
38,26,23,55,26,21,19,55,0
62,44,10,51,12,62,40,55,0
38,52,35,10,49,24,65,58,0
52,25,60,46,3,49,45,64,0
27,21,23,18,8,41,11,17,0
59,26,36,61,69,13,23,32,0
16,8,26,62,54,22,60,33,0
22,22,30,5,46,2,39,36,0
65,26,37,58,33,68,13,5,0
37,27,67,68,5,52,68,54,0
8,64,11,17,22,48,26,55,0
40,66,33,16,49,7,41,55,0
36,35,66,5,16,63,62,55,0
66,17,59,22,45,32,62,58,0
25,11,33,36,68,27,10,68,0
20,32,19,27,49,38,40,9,0
31,33,3,68,55,3,36,19,0
12,40,48,51,22,20,22,2,0
5,61,12,59,16,7,6,3,0
69,40,50,11,32,51,53,31,0
16,32,34,23,31,44,3,36,0
62,11,24,27,10,69,41,38,0
6,60,32,50,36,69,4,40,0
49,61,16,6,21,58,44,40,0
37,26,46,2,20,20,47,44,0
5,58,46,36,36,25,45,53,0
37,35,39,50,35,65,35,62,0
35,52,20,3,20,5,61,64,0
68,50,61,68,8,26,54,65,0
48,39,64,3,24,52,7,9,0
38,59,26,49,60,3,23,11,0
46,61,5,3,69,34,32,18,0
19,60,23,23,21,26,21,19,0
5,63,64,5,58,60,38,21,0
60,52,20,58,46,34,53,22,0
45,62,38,13,16,26,66,23,0
58,17,60,48,36,62,54,25,0
10,49,66,2,68,63,9,30,0
2,61,59,59,61,10,44,31,0
16,64,58,16,25,19,45,34,0
11,66,17,2,19,35,46,3,0
